store_id,name,genre,subgenre
com.nextwave.wcc2,"World Cricket Championship 2","Unknown",TBD
com.nextwave.wcc3,"World Cricket Championship 3","Unknown",TBD
net.wargaming.wot.blitz,"World of Tanks Blitz™","Unknown",TBD
com.monkeyibrow.worldsoccerchamps,"World Soccer Champs","Unknown",TBD
com.gamedevltd.wwh,"World War Heroes — WW2 PvP FPS","Unknown",TBD
com.wildspike.wormszone,"Worms Zone .io - Hungry Snake","Unknown",TBD
com.zempot.wplpoker,"WPL:Texas Hold'em, MTT, Sit&Go","Unknown",TBD
com.firepor.gp,"Wrath of Celestials","Unknown",TBD
com.scopely.whiplash,"WWE Champions: Wrestling RPG","Unknown",TBD
com.reliancegames.wwemayhem,"WWE Mayhem","Unknown",TBD
com.xman.jp.gp,"X-Clash","Unknown",TBD
com.xman.ind.gp,"X-Clash","Unknown",TBD
com.xman.sea.gp,"X-Clash","Unknown",TBD
com.xman.kr.gp,"X 클래시","Unknown",TBD
com.skdfnug.nthjidjgidrg.vmnbdjithifythdrgh,"XJILIColor Switch","Unknown",TBD
com.Kaleido.Shotza,"XJILIKaleido Shot","Unknown",TBD
com.tghjith.oijtdiogjkidrg.mvbndgjidrgh,"XJILISpeed Catch","Unknown",TBD
io.supercent.weaponrpg,"XP Hero","Unknown",TBD
com.ncroquis.beatyako,"Yaco Run Rhythm - Cat SnackBar","Unknown",TBD
jp.konami.duellinks,"Yu-Gi-Oh! Duel Links","Unknown",TBD
jp.konami.masterduel,"Yu-Gi-Oh! Master Duel","Unknown",TBD
com.agaming.zonaprojectx,"Z.O.N.A Project X","Unknown",TBD
com.agaming.zona.shadow.of.limansk.redux,"Z.O.N.A Shadow of Limansk Redu","Unknown",TBD
com.pauloondra.zeroorderstactics,"Zero Orders Tactics","Unknown",TBD
com.redantz.game.za2p,"Zombie Age 2 Premium: Shooter","Unknown",TBD
fi.twomenandadog.zombiecatchers,"Zombie Catchers : Hunt & sell","Unknown",TBD
com.nlabsoft.zombiecrusher.s,"Zombie Fortress: Trap Defense","Unknown",TBD
net.mobigame.zombietsunami,"Zombie Tsunami","Unknown",TBD
com.upjers.zoo2animalpark,"Zoo 2: Animal Park","Unknown",TBD
com.wildlife.games.battle.royale.free.zooba,"Zooba: Fun Battle Royale Games","Unknown",TBD
jp.kiteretsu.zookeeper_dx,"ZOOKEEPER DX TouchEdition","Unknown",TBD
com.zueirama.zueirama1,"Zueirama 1","Unknown",TBD
air.com.tornscreen.cfgame101,"СASHFLOW","Unknown",TBD
com.YoStarJP.Arknights,"アークナイツ","Unknown",TBD
jp.co.bandainamcoonline.idolish7,"アイドリッシュセブン","Unknown",TBD
jp.co.bandainamcoent.BNEI0242,"アイドルマスター シンデレラガールズ スターライトステージ","Unknown",TBD
com.bandainamcoent.imas_millionlive_theaterdays,"アイドルマスター ミリオンライブ！ シアターデイズ","Unknown",TBD
com.bandainamcoent.shinycolorsprism,"アイドルマスターシャイニーカラーズ SongforPrism","Unknown",TBD
juggler.ex,"アイムジャグラーEX","Unknown",TBD
com.YoStarJP.AzurLane,"アズールレーン","Unknown",TBD
com.gmodecorp.atamaoshiri,"あたまおしりゲーム","Unknown",TBD
net.wrightflyer.anothereden,"アナザーエデン 時空を超える猫","Unknown",TBD
jp.furyu.alliace_alive,"アライアンス・アライブ HDリマスター　RPG","Unknown",TBD
jp.colopl.alice,"アリス・ギア・アイギス","Unknown",TBD
com.universal777.arexbright,"アレックス ブライト","Unknown",TBD
jp.co.happyelements.boysm,"あんさんぶるスターズ！！Music","Unknown",TBD
com.square_enix.android_googleplay.ValkyrieProfilej,"ヴァルキリープロファイル VALKYRIE PROFILE","Unknown",TBD
jp.aquaplus.utawarelf,"うたわれるもの ロストフラグ","Unknown",TBD
jp.co.barows.kenshowalkprotect,"ウッディ-守ってポイ活","Unknown",TBD
jp.co.cygames.umamusume,"ウマ娘 プリティーダービー","Unknown",TBD
com.zigzagame.evertalefree,"エバーテイル","Unknown",TBD
ioa.iyagame.sdgs.adjp,"おねがい社長！","Unknown",TBD
jp.co.taito.onlinecrane,"オンクレならタイクレ！おうちでクレーンゲームしよ？","Unknown",TBD
air.jp.globalgear.kani,"カニゲーム -脱出ゲーム","Unknown",TBD
com.OBTcompany.GuildReceptionist2,"がんばれ！受付嬢2 ~Stardust Liberate~","Unknown",TBD
com.mxdzz.jp.and,"キノコ伝説：勇者と魔法のランプ","Unknown",TBD
com.mobcast.okp,"キングダム 乱 -天下統一への道- 究極の本格戦略ゲーム","Unknown",TBD
com.bandainamcoent.kingdomhadou,"キングダム 覇道","Unknown",TBD
jp.rudel.pjshin,"キングダム 頂天","Unknown",TBD
jp.kcopro.kin001,"キン肉マン 極・タッグ乱舞","Unknown",TBD
jp.colopl.quizwiz,"クイズRPG 魔法使いと黒猫のウィズ","Unknown",TBD
jp.wonderplanet.CrashFever,"クラッシュフィーバー　パズルRPG　新感覚ブッ壊しバトル！","Unknown",TBD
jp.goodsmile.grandsummoners_android,"グランドサマナーズ : グラサマ","Unknown",TBD
jp.mbga.a12016007.lite,"グランブルーファンタジー","Unknown",TBD
net.gree.android.pf.greeapp3358,"グリパチ～パチンコ＆パチスロ（スロット）ゲームアプリ～","Unknown",TBD
net.kairosoft.android.gamedev3,"ゲーム発展国＋＋","Unknown",TBD
com.dmm.games.loststories,"コードギアス 反逆のルルーシュ　ロストストーリーズ","Unknown",TBD
com.sega.Kotodaman,"コトダマン ‐ 共闘ことばRPG","Unknown",TBD
jp.konami.konasta_medal,"コナステ メダルコーナー | コナミのメダルゲームが遊べる","Unknown",TBD
com.yottagames.gameofmafiajp,"ザ・グランドマフィア","Unknown",TBD
com.square_enix.android_googleplay.SaGaEmeraldBeyondj,"サガ エメラルド ビヨンド","Unknown",TBD
com.square_enix.android_googleplay.SaGaFrontier2Remasteredjp,"サガ フロンティア２ リマスター","Unknown",TBD
jp.co.gu3.oradora,"ジョジョの奇妙な冒険 オラオラオーバードライブ","Unknown",TBD
com.bandainamcoent.srwdd_jp,"スーパーロボット大戦DD","Unknown",TBD
com.com2us.starseedjp.android.google.jp.normal,"スターシード：アスニアトリガー","Unknown",TBD
com.YoStarJP.StellaSora,"ステラソラ","Unknown",TBD
com.bij.snoopyDrops,"スヌーピー ドロップス : スヌーピーのパズルゲーム/パズル","Unknown",TBD
jp.sammynet.googleplay.cp0004,"スマスロ ゴッドイーターリザレクション","Unknown",TBD
net.commseed.psmhrise,"スマスロ モンスターハンターライズ","Unknown",TBD
jp.sammynet.googleplay.cp0002,"スマスロ北斗の拳","Unknown",TBD
jp.co.sega.am2.MJMobile,"セガNET麻雀 MJ","Unknown",TBD
com.tile.town.puzzle.master.match,"タイル パズル - タイルコネクト マッチ3 パズルゲーム","Unknown",TBD
jp.yellowblue.tadaima01,"ただいま〜リラックマとすみっコとわたし〜","Unknown",TBD
jp.co.applibot.chiikawapocket,"ちいかわぽけっと","Unknown",TBD
com.qookkagames.szgd.gp.jp,"ツリーオブセイヴァー：ネバーランド","Unknown",TBD
com.aniplex.twst.jp,"ディズニー ツイステッドワンダーランド","Unknown",TBD
com.dmm.dmmgames.twinklestarknights,"ティンクルスターナイツ 変身ヒロインRPG！美少女ゲーム","Unknown",TBD
jp.co.takaratomy.duelmastersplays,"デュエル・マスターズ プレイス","Unknown",TBD
jp.co.spikechunsoft.android.terrariajp,"テラリア（日本語版）","Unknown",TBD
com.QdanApp.QdanGames,"どこでもパーティーゲーム「どこパ」（ワードウルフオンライン）","Unknown",TBD
com.efun.jpmsk,"ドット勇者 三時のおやつと昼寝付きの冒険","Unknown",TBD
jp.dgeg.dragonegg2,"ドラゴンエッグ 仲間との出会い 友達対戦RPG","Unknown",TBD
com.square_enix.android_googleplay.dq4j,"ドラゴンクエストIV 導かれし者たち","Unknown",TBD
com.square_enix.android_googleplay.dq5j,"ドラゴンクエストV 天空の花嫁","Unknown",TBD
com.square_enix.android_googleplay.dq7j,"ドラゴンクエストVII エデンの戦士たち","Unknown",TBD
com.square_enix.android_googleplay.dq8j,"ドラゴンクエストVIII 空と海と大地と呪われし姫君","Unknown",TBD
com.square_enix.android_googleplay.dq10offline,"ドラゴンクエストX　目覚めし五つの種族　オフライン","Unknown",TBD
com.square_enix.android_googleplay.dqwalkj,"ドラゴンクエストウォーク","Unknown",TBD
com.square_enix.android_googleplay.dqtactj,"ドラゴンクエストタクト","Unknown",TBD
com.square_enix.android_googleplay.DQMTerryjp,"ドラゴンクエストモンスターズ　テリーのワンダーランドSP","Unknown",TBD
com.square_enix.android_googleplay.DQM2SPjp,"ドラゴンクエストモンスターズ２　イルとルカの不思議な鍵SP","Unknown",TBD
com.square_enix.android_googleplay.DragonQuestMonsters3jp,"ドラゴンクエストモンスターズ３　魔族の王子とエルフの旅","Unknown",TBD
com.square_enix.android_googleplay.DQMTerryRjp,"ドラゴンクエストモンスターズテリーのワンダーランドRETRO","Unknown",TBD
com.bandainamcoent.dblegends_jp,"ドラゴンボール レジェンズ","Unknown",TBD
com.bandainamcogames.dbzdokkan,"ドラゴンボールZ ドッカンバトル","Unknown",TBD
jp.hpgames.dolphin,"ドルフィンウェーブ（ドルウェブ）","Unknown",TBD
com.og.nihonseihuku,"ニッポン征服 - 面白い 選択ゲーム　侵略とバトル！","Unknown",TBD
jp.co.ponos.battlecats,"にゃんこ大戦争","Unknown",TBD
jp.gungho.pad,"パズル＆ドラゴンズ(Puzzle & Dragons)","Unknown",TBD
jp.co.ponos.nmt,"パズルで豊作！にゃんこ村","Unknown",TBD
net.commseed.pskaguya,"パチスロ かぐや様は告らせたい","Unknown",TBD
net.commseed.pskarakuricircus,"パチスロ からくりサーカス","Unknown",TBD
jp.co.dpcorp.simxsb,"パチスロ 押忍！サラリーマン番長","Unknown",TBD
com.universal777.shin_oni2,"パチスロ 新鬼武者2","Unknown",TBD
net.commseed.psfireforce,"パチスロ 炎炎ノ消防隊","Unknown",TBD
net.commseed.psvalvrave,"パチスロ 革命機ヴァルヴレイヴ","Unknown",TBD
jp.co.craftegg.band,"バンドリ！ ガールズバンドパーティ！","Unknown",TBD
com.dmm.games.humanff,"ヒューマン フォール フラット","Unknown",TBD
com.sega.PuyoQuest,"ぷよぷよ!!クエスト -簡単操作で大連鎖。爽快 パズル","Unknown",TBD
jp.co.cygames.princessconnectredive,"プリンセスコネクト！Re:Dive","Unknown",TBD
com.YostarJP.BlueArchive,"ブルーアーカイブ","Unknown",TBD
jp.co.bexide.fruitmountain,"フルーツマウンテン","Unknown",TBD
asia.xdg.game.gp.bpsr,"ブループロトコル：スターレゾナンス","Unknown",TBD
jp.pjfb,"ブルーロック Project: World Champion","Unknown",TBD
com.sega.sakatsukurtw,"プロサッカークラブをつくろう！ロード・トゥ・ワールド","Unknown",TBD
com.sega.pjsekai,"プロジェクトセカイ カラフルステージ！ feat. 初音ミク","Unknown",TBD
jp.konami.prospia,"プロ野球スピリッツA","Unknown",TBD
com.pgfight.an.jp,"ペタペタペンギン団ーホラー祭り開催中","Unknown",TBD
com.heavenburnsred,"ヘブンバーンズレッド","Unknown",TBD
com.shogunstudios.poikatsunyankodungeon,"ポイ活にゃんこと魔法のダンジョン：放置ゲームでポイント稼ぎ","Unknown",TBD
jp.grenge.pocolondungeons,"ポコロンダンジョンズ","Unknown",TBD
com.yqyx.jp.and,"ポチレジェンド","Unknown",TBD
com.xgame.asia.jp.gp,"マジックカード","Unknown",TBD
jp.co.mixi.monsterstrike,"モンスターストライク","Unknown",TBD
jp.co.koeitecmo.ps_mf2,"モンスターファーム２","Unknown",TBD
com.monsfield_ultimate,"モンスフィールド","Unknown",TBD
com.capetown.mh.jp.gp,"やばい！少女に囲まれた！","Unknown",TBD
game.grams.kai,"ラグナドール　妖しき皇帝と終焉の夜叉姫 （ラグナド）","Unknown",TBD
jp.gungho.rox,"ラグナロクX","Unknown",TBD
com.aidis.lastcloudiajpn,"ラストクラウディア","Unknown",TBD
jp.co.happyelements.rxr,"リバースブルー×リバースエンド","Unknown",TBD
com.Level5.LT1RJP,"レイトン教授と不思議な町 EXHD for スマートフォン","Unknown",TBD
com.Level5.LT2RJP,"レイトン教授と悪魔の箱 EXHD for スマートフォン","Unknown",TBD
com.Level5.LT3RJP,"レイトン教授と最後の時間旅行 EXHD forスマートフォン","Unknown",TBD
com.netease.dfjsjp,"レーシングマスター（Racing Master）","Unknown",TBD
jp.co.koeitecmo.resleriana,"レスレリアーナのアトリエ","Unknown",TBD
com.square_enix.android_googleplay.RSRS,"ロマンシング サガ リ･ユニバース","Unknown",TBD
com.square_enix.android_googleplay.romancingsaga2_jp,"ロマンシング サガ２","Unknown",TBD
com.QdanApp.WordWolf,"ワードウルフ決定版「単語×人狼ゲーム」正体隠匿パーティーゲー","Unknown",TBD
com.fashion.makeup.hair.game,"फैशन ड्रेसअप गेम","Unknown",TBD
com.zzsjkr.google,"갓깨비 키우기-999뽑기 증정","Unknown",TBD
com.pearlabyss.blackdesertm,"검은사막 모바일","Unknown",TBD
free.card.game.gostop2018.premium.pro,"고스톱 프로 : 프리미엄 맞고","Unknown",TBD
com.noriworks.gm,"고스톱M : 데이터 필요없는 맞고 게임","Unknown",TBD
com.noriworks.kg,"국민 고스톱","Unknown",TBD
com.ygjszkr.google,"귀판오분전-444뽑기 증정","Unknown",TBD
com.talesshop.herworld,"그녀의 세계","Unknown",TBD
com.qjzj4399kr.google,"기적의 검","Unknown",TBD
com.wemade.nightcrows,"나이트 크로우","Unknown",TBD
word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임","Unknown",TBD
jp.co.ponos.battlecatskr,"냥코 대전쟁","Unknown",TBD
com.com2us.thestarlight.android.google.kr.normal,"더 스타라이트","Unknown",TBD
com.nexon.mdnf,"던전앤파이터 모바일","Unknown",TBD
com.tg.jsxwkr.gp,"데블M","Unknown",TBD
kr.aos.com.aprogen.dragonrajaorigin,"드래곤 베인","Unknown",TBD
com.NXN.Rise2025,"라이즈 신 키우기","Unknown",TBD
com.lilithgames.rok.gpkr,"라이즈 오브 킹덤즈","Unknown",TBD
com.papegames.lysk.kr,"러브앤딥스페이스","Unknown",TBD
com.netease.dfjskr,"레이싱 마스터(Racing Master)","Unknown",TBD
com.Level5.LT2RKR,"레이튼 교수와 악마의 상자 모바일 HD 리마스터","Unknown",TBD
com.Level5.LT1RKR,"레이튼 교수와 이상한 마을 HD","Unknown",TBD
com.wemade.ymir,"레전드 오브 이미르","Unknown",TBD
com.smilegate.lordnine.stove.google,"로드나인","Unknown",TBD
com.gamee.royal.escape.kingdom.castle.match.puzzle,"로얄 이스케이프 (Royal Escape)","Unknown",TBD
com.netmarble.lineageII,"리니지2 레볼루션","Unknown",TBD
com.ncsoft.lineage2m19,"리니지2M","Unknown",TBD
com.ncsoft.lineagem19,"리니지M","Unknown",TBD
com.ncsoft.lineagem,"리니지M(12)","Unknown",TBD
kr.haoplay.game.and.reverse,"리버스: 1999","Unknown",TBD
com.ujoygp.smdl,"린M:잊혀진 유산","Unknown",TBD
com.nexon.devcat.mm,"마비노기 모바일","Unknown",TBD
com.hkyl.gg.mfzlhg,"매직 로스트 로드","Unknown",TBD
com.nexon.nsc.maplem,"메이플스토리M","Unknown",TBD
com.YoStarKR.Arknights,"명일방주","Unknown",TBD
com.kostr.bkm,"몬스터 스토리：전설의 시작","Unknown",TBD
com.xy.zlya,"묵청대도: 깨어난 사북성","Unknown",TBD
com.bounty.zlya,"묵청대도: 바운티","Unknown",TBD
com.webzen.muangel.google,"뮤 모나크","Unknown",TBD
com.webzen.mumonarch2.google,"뮤 모나크2","Unknown",TBD
creator.lev.centurybaseball,"백년야구: 시뮬레이션","Unknown",TBD
com.netmarble.thered,"뱀피르","Unknown",TBD
com.mxdzzkr.google,"버섯커 키우기-3000뽑기 증정","Unknown",TBD
kr.txwy.and.blhx,"벽람항로","Unknown",TBD
com.netmarble.bnsmkr,"블레이드&소울 레볼루션","Unknown",TBD
com.legendas.gp,"사북성:언데드","Unknown",TBD
com.qookkagame.sgzzlb.gp.kr,"삼국지 전략판","Unknown",TBD
com.banjihagames.seoul2033_backer,"서울 2033 : 후원자","Unknown",TBD
com.korea.kingdoms.google,"설레 삼국: 미인계","Unknown",TBD
com.ryonggame.soulhunteridle,"소울 헌터 키우기 : 방치형 RPG","Unknown",TBD
com.YoStarKR.StellaSora,"스텔라 소라","Unknown",TBD
com.kakaogames.ares,"아레스 : 900일 기념 이벤트","Unknown",TBD
com.ulugame.hdqykrob.google,"아케론:종말의 서곡","Unknown",TBD
com.godplace.krgp,"아키르: 로드 오브 디스트럭션","Unknown",TBD
com.hybeim.architect,"아키텍트: 랜드 오브 엑자일","Unknown",TBD
com.happyelements.es2.kr.gp,"앙상블스타즈","Unknown",TBD
com.sundaytoz.mobile.anipang2.google.kakao.service,"애니팡2","Unknown",TBD
com.sundaytoz.kakao.anipang3.service,"애니팡3","Unknown",TBD
com.sundaytoz.kakao.anipang4,"애니팡4","Unknown",TBD
com.BluePotionCompany.EosBlack,"에오스 블랙","Unknown",TBD
com.lrgame.dldl.kr,"엘피스 전기: 소울링","Unknown",TBD
com.rxjhkr.an,"열혈강호: 귀환","Unknown",TBD
com.kakaogames.odin,"오딘: 발할라 라이징","Unknown",TBD
com.gf.wafh5krkr.hwyad.google,"오피스 퀸 키우기","Unknown",TBD
com.global.lootkr,"와다다 던전런","Unknown",TBD
com.kakaogames.umamusume,"우마무스메 프리티 더비","Unknown",TBD
com.hero.legend.mmo,"월드 크러쉬 : 히어로 포스","Unknown",TBD
com.sundaytoz.kakao.wbb,"위 베어 베어스 더 퍼즐","Unknown",TBD
com.netmarble.nanakr,"일곱 개의 대죄: GRAND CROSS","Unknown",TBD
com.standegg.wulin,"잠룡 : 무협 도트 RPG","Unknown",TBD
com.korea.sgsgkr.google,"전지적 시점: 데몬 삼국","Unknown",TBD
com.EightStudio.SpiritKing,"정령킹 키우기","Unknown",TBD
com.agame.hmt.kr.gp,"주공을 지켜라：전부 없애기","Unknown",TBD
com.laizi7bao.diyujk,"지옥에서 온 검객","Unknown",TBD
com.gamerepublickor.google.gdsm,"천만여신 : 가장 치명적인 AFK","Unknown",TBD
com.phzhd.kr,"추억의 잡화점","Unknown",TBD
com.estgames.cabalr.kr.ls,"카발RED","Unknown",TBD
com.com2us.probaseball3d.normal.freefull.google.global.android.common,"컴투스프로야구2026","Unknown",TBD
com.com2us.futurecpb.android.google.global.normal,"컴투스프로야구V25","Unknown",TBD
com.kingkongsoft.rsjy.g,"킹방치: 빵지의 제왕","Unknown",TBD
com.qookkagames.szgd.gp.kr,"트리 오브 세이비어: 네버랜드","Unknown",TBD
com.epidgames.trickcalrevive,"트릭컬 리바이브 - 300뽑기 증정","Unknown",TBD
com.global.ztmslgkr,"퍼즐 오브 Z","Unknown",TBD
com.netmarble.fgok,"페이트/그랜드 오더","Unknown",TBD
com.xh.penguin.android,"펭귄 대모험 : 꽁꽁 방어전","Unknown",TBD
com.nexon.er,"프라시아 전기","Unknown",TBD
com.pjsekai.kr,"프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠","Unknown",TBD
com.neowiz.games.newmatgo,"피망 뉴맞고: 고스톱 대표 맞고 게임","Unknown",TBD
com.nhn.AApoker,"한게임 로얄 홀덤","Unknown",TBD
com.NHNEnt.MSudda,"한게임 섯다&맞고","Unknown",TBD
com.NHNEnt.NDuelgo,"한게임 신맞고 : 대한민국 원조 고스톱","Unknown",TBD
com.nhnent.Qpoker,"한게임 포커","Unknown",TBD
com.nhnent.pokerclassic,"한게임포커 클래식 : 7포커 홀덤 섯다 훌라 슬롯","Unknown",TBD
com.bztxd.googlelb,"해적GO! 보물탐험대","Unknown",TBD
com.xgame.asia.kr.gp,"히어로 클래시: 강아지를 지키자","Unknown",TBD
com.heyyogame.gd,"一個官人一個妻-8週年","Unknown",TBD
com.ynsh.sea.google,"一念山海：幻兽修仙传","Unknown",TBD
com.ltgames.android.m71.tw,"一念逍遙","Unknown",TBD
com.onepunchman.ggplay.tw,"一拳超人：最強之男—特別篇","Unknown",TBD
com.netmarble.nanatsunotaizai,"七つの大罪 光と闇の交戦 : グラクロ","Unknown",TBD
com.chuanglian.sgfml,"三國名將傳：三國趙雲開局、七日領關羽，3D國戰策略卡牌SLG","Unknown",TBD
com.qookkagame.sgzzlb.gp.jp,"三國志 真戦","Unknown",TBD
jp.co.koeitecmo.Might,"三國志 覇道","Unknown",TBD
jp.co.koeitecmo.Mighttc,"三國志 霸道","Unknown",TBD
com.bbgame.sanguo.gp.tw,"三國志:王戰","Unknown",TBD
com.sialiagames.sgzzlb.gp.tw,"三國志・戰略版","Unknown",TBD
jp.co.koeitecmo.sangokushi_3,"三國志Ⅲ","Unknown",TBD
jp.co.koeitecmo.sangokushi_v,"三國志Ⅴ","Unknown",TBD
jp.co.koeitecmo.sangokushi_7,"三國志Ⅶ","Unknown",TBD
com.slggames.hgsg,"三國志天下布武","Unknown",TBD
com.sialiagames.starg.gp.tw,"三國志幻想大陸：新世界服","Unknown",TBD
jp.co.spike_chunsoft.shiren,"不思議のダンジョン 風来のシレン","Unknown",TBD
jp.co.spikechunsoft.shiren5plus,"不思議のダンジョン 風来のシレン5plus","Unknown",TBD
com.hermes.mk.asia,"世界計畫 繽紛舞台！feat. 初音未來","Unknown",TBD
com.ageofempiresmobile.tw,"世紀帝國M","Unknown",TBD
com.agame.hmt.gp,"主公快逃：歡樂擰螺絲","Unknown",TBD
jp.co.gu3.delta,"乃木坂的フラクタル","Unknown",TBD
com.playnest.jadecourt,"亂世美人傳","Unknown",TBD
com.rastargame.rrygl.tw,"人人有功練：腸仔江湖見","Unknown",TBD
com.softstar.sdlpal98,"仙劍奇俠傳 98柔情篇","Unknown",TBD
com.softstar.sdlpal,"仙劍奇俠傳DOS版","Unknown",TBD
com.hkyl.gg.xfzr.hh,"仙發制人","Unknown",TBD
com.sanguosp.twgp,"侍寢三國志","Unknown",TBD
com.bilibili.higantc,"依露希爾","Unknown",TBD
jp.co.koeitecmo.nobunaga.shutsujin,"信長の野望 出陣","Unknown",TBD
com.qookkagames.xczyw.gp.jp,"信長の野望 真戦","Unknown",TBD
jp.co.koeitecmo.Power,"信長の野望 覇道","Unknown",TBD
jp.co.koeitecmo.nobu_bf_gp,"信長の野望･武将風雲録","Unknown",TBD
jp.co.koeitecmo.nobu_rpd,"信長の野望･烈風伝","Unknown",TBD
com.sialiagames.xczyw.gp.tw,"信長之野望 真戰","Unknown",TBD
hk.com.gamehours.lan.and,"光與夜之戀：光夜流轉 奔赴有你的未來","Unknown",TBD
com.longe.allstarhmt,"全明星街球派對","Unknown",TBD
com.voltage.sus.ropng,"六本木サディスティックナイト","Unknown",TBD
com.dmm.games.touken,"刀剣乱舞ONLINE","Unknown",TBD
jp.MarvelousAQL.logres,"剣と魔法のログレス いにしえの女神-本格MMORPG","Unknown",TBD
com.gamamobi.nikke,"勝利女神：妮姬","Unknown",TBD
com.jumbo.yirufa,"包你發-王識賢、安心亞推薦娛樂城-賽特1000上線千倍紅球雨","Unknown",TBD
com.sega.HokutoRevive,"北斗の拳 LEGENDS ReVIVE 原作追体験RPG！","Unknown",TBD
com.mangot5.TwelveSkyMReborn,"十二之天M Reborn","Unknown",TBD
com.square_enix.android_googleplay.hanjyuku2,"半熟英雄 ああ、世界よ半熟なれ…!!","Unknown",TBD
com.xyhw.ms.gp,"半獸人傳說","Unknown",TBD
com.gm99.dzg,"叫我大掌櫃:原創正版古風經營","Unknown",TBD
com.szckhd.jwgly.azfanti,"叫我官老爺：八週年慶典","Unknown",TBD
com.kimi.sukinaken,"君のことが好きな件！","Unknown",TBD
jp.co.sumzap.pj0014,"呪術廻戦 ファントムパレード（ファンパレ）","Unknown",TBD
com.global.dzgjp,"商人放浪記-あきんどの成り上がり道","Unknown",TBD
com.wjcsasia.android,"問劍長生-飛升入魔","Unknown",TBD
com.boge.lgmahjong,"嚦咕麻將-戰神賽特2首發登場","Unknown",TBD
com.kurashiru.fue.usagi,"増えうさぎ by クラシル","Unknown",TBD
com.gamebeans.mhmnz,"夢幻模擬戰","Unknown",TBD
jp.co.koeitecmo.daikoukai4,"大航海時代Ⅳ","Unknown",TBD
com.Rich.MegaRich,"大頭家娛樂城 - 週週上新機","Unknown",TBD
com.ncsoft.lineage2mtw,"天堂2M","Unknown",TBD
com.gamania.lineagem,"天堂M","Unknown",TBD
com.cxhwft.gatef,"天龍八部榮耀版-登入送金龍","Unknown",TBD
com.muqiji.shark,"奇蹟MU：暴走之翼","Unknown",TBD
com.kakaogames.twodin,"奧丁 : 神叛","Unknown",TBD
com.Level5.YWP,"妖怪ウォッチ ぷにぷに","Unknown",TBD
jp.co.level5.yws1,"妖怪ウォッチ1 スマホ","Unknown",TBD
com.bandainamcoent.idolmaster_gakuen,"学園アイドルマスター","Unknown",TBD
com.hygame.mhxy.tw.gp,"守住呀道友-塔防肉鴿手遊","Unknown",TBD
jp.konami.pawapuroapp,"実況パワフルプロ野球","Unknown",TBD
com.mover.twjsjs,"將軍請息怒","Unknown",TBD
com.y2sgames.girlwarsjp,"少女ウォーズ: 幻想天下統一戦","Unknown",TBD
com.y2sgames.girlwarstw,"少女戰爭","Unknown",TBD
com.miHoYo.bh3tw,"崩壞3rd","Unknown",TBD
com.longe.racehmt,"巔峰極速","Unknown",TBD
jp.lifemaker.Genmono2,"幻獣物語２","Unknown",TBD
com.bbf.petgirl,"幻獸寶貝PetGirl","Unknown",TBD
com.godgame.texasholdem.android,"德州撲克 神來也德州撲克(Texas Poker)","Unknown",TBD
jp.co.mixi.monsterstrikeTW,"怪物彈珠 - RPG手機遊戲","Unknown",TBD
com.papegames.lysk.jp,"恋と深空","Unknown",TBD
com.wasabi.bt.ja,"悪魔執事と黒い猫：ストレスを癒やし、メンタルを癒やすゲーム","Unknown",TBD
com.papegames.lysk.tw,"戀與深空","Unknown",TBD
com.floralgames.hjxp,"我的花園世界 - 真的收到花！","Unknown",TBD
com.dlw.gat.google,"戰靈異聞社-青天大老爺包公震撼登場","Unknown",TBD
jp.glee.girl,"放置少女 - 百花繚乱の萌姫たち","Unknown",TBD
com.sialiagames.szgd.gp.tw,"救世者之樹：新世界","Unknown",TBD
com.blancozone.dlssr.gp,"斗罗大陆3D：魂师对决—真3D真斗罗，百分百还原动画","Unknown",TBD
com.universal777.shinhanabi,"新ハナビ","Unknown",TBD
com.herogame.gplay.rpg.sangokushi.koei.mobile,"新三國志：コーエーテクモゲームス正式ライセンス","Unknown",TBD
com.xsjqy.hzft.gp,"新世界起源","Unknown",TBD
com.bbgame.nobunaga.gp.jp,"新信長の野望","Unknown",TBD
com.kyyttlj.gpgat,"新倚天屠龍記-送張無忌","Unknown",TBD
com.wxdmxtw.android,"新武俠大明星-凡人修仙傳聯動","Unknown",TBD
com.breatheri.daorfiv,"日之呼吸-炎之刃","Unknown",TBD
com.jp.beauty,"旦那様の一発逆転人生","Unknown",TBD
com.netease.mrzhtw,"明日之後","Unknown",TBD
tw.txwy.and.arknights,"明日方舟","Unknown",TBD
game.xin.hd.g,"星城Online-範馬刃牙地表最強SLOT","Unknown",TBD
com.Stargazer.StellaSora,"星塔旅人","Unknown",TBD
com.global.sgdbztw,"時光大爆炸","Unknown",TBD
com.tg.sgzhd.tw,"時光雜貨店-終極一班聯動開始！","Unknown",TBD
com.puzzle.impact.hero,"暗影英雄：突襲","Unknown",TBD
com.taigusec.gptw,"暮色雙城","Unknown",TBD
jp.ne.donuts.tanshanotora,"暴走列伝 単車の虎 ヤンキー＆不良のガチンコ喧嘩バトルゲーム","Unknown",TBD
com.global.ztmslgtw,"末日喧囂","Unknown",TBD
com.zjcs.android.jp,"杖と剣の伝説","Unknown",TBD
